date,open,high,low,close,volume
2016-03-17,52.95,54.11,52.95,53.34,839970
2016-03-16,52.57,53.34,52.18,52.95,376070
2016-03-15,52.18,53.34,51.79,52.57,910660
2016-03-14,52.57,52.95,51.79,52.18,632690
2016-03-11,50.25,52.57,50.25,52.57,2313110
2016-03-10,50.63,50.63,49.86,50.63,494890
2016-03-09,50.63,51.02,50.25,50.63,904354
2016-03-08,50.63,51.02,50.25,50.63,625200
2016-03-07,50.63,51.41,50.63,50.63,598820
2016-03-04,50.63,51.02,50.25,51.02,309870
2016-03-03,51.02,51.41,50.63,50.63,430930
2016-03-02,50.63,51.02,49.86,51.02,1399907
2016-03-01,49.48,50.63,49.48,50.25,673510
2016-02-29,50.25,50.25,49.48,49.48,1685500
2016-02-26,50.25,50.25,49.48,50.25,558120
2016-02-25,50.63,51.02,49.86,49.86,18754512
2016-02-24,50.25,50.63,49.86,50.63,963080
2016-02-23,50.63,51.02,49.86,50.25,1021890
2016-02-22,49.86,50.63,49.48,50.25,1125550
2016-02-19,50.25,50.25,49.48,49.86,2263430
2016-02-18,50.63,50.63,49.48,49.86,2217000
2016-02-17,50.63,51.41,49.86,50.25,4374130
2016-02-16,49.48,49.86,49.09,49.48,817180
2016-02-15,47.16,48.7,47.16,48.7,1825929
2016-02-05,47.16,47.93,47.16,47.93,204410
2016-02-04,47.54,47.93,47.16,47.16,493320
2016-02-03,45.61,46.77,45.61,46.77,434450
2016-02-02,46.0,46.77,45.61,46.0,646540
2016-02-01,45.22,46.38,44.84,46.0,1689310
2016-01-29,44.84,45.22,44.45,44.84,1884640
2016-01-28,44.84,45.61,44.84,44.84,1782230
2016-01-27,44.84,45.22,44.45,45.22,340020
2016-01-26,44.84,45.22,44.06,44.45,432989
2016-01-25,44.84,45.61,44.45,45.61,2087029
2016-01-22,44.84,45.22,43.29,44.06,857610
2016-01-21,44.84,45.61,44.45,44.84,477210
2016-01-20,45.61,46.0,45.22,45.22,2114160
2016-01-19,44.84,46.0,44.84,46.0,375380
2016-01-18,46.0,46.0,44.06,45.22,1399760
2016-01-15,47.16,47.54,46.38,46.38,709990
2016-01-14,46.77,47.16,46.38,46.77,558840
2016-01-13,47.54,47.54,46.77,46.77,522630
2016-01-12,46.77,47.54,46.77,47.54,446670
2016-01-11,46.77,47.54,46.77,46.77,654744
2016-01-08,47.54,47.54,46.77,47.16,615950
2016-01-07,48.32,48.32,47.16,47.93,943810
2016-01-06,48.32,48.7,47.93,48.7,375760
2016-01-05,48.7,49.09,48.32,48.32,412720
2016-01-04,49.48,49.48,48.32,48.7,987804
2015-12-31,48.7,50.25,48.7,49.48,688500
2015-12-30,49.09,49.48,48.7,49.09,442670
2015-12-29,49.09,49.09,48.32,49.09,639470
2015-12-28,48.32,49.48,47.93,49.09,946130
2015-12-25,47.93,48.32,47.54,47.93,338530
2015-12-24,47.93,48.32,47.54,48.32,413060
2015-12-23,48.32,48.32,47.54,47.93,408550
2015-12-22,48.7,49.09,48.32,48.32,742074
2015-12-21,49.48,49.48,48.32,48.32,571950
2015-12-18,49.48,49.86,49.09,49.48,335940
2015-12-17,49.48,49.86,49.09,49.48,463700
2015-12-16,49.09,49.86,48.7,49.48,773920
2015-12-15,47.93,49.09,47.93,48.7,1055690
2015-12-14,47.54,48.32,47.16,47.93,237100
2015-12-11,47.54,48.32,47.16,47.54,388070
2015-12-10,47.54,48.32,47.16,47.54,333650
2015-12-09,48.32,49.09,47.54,47.54,542570
2015-12-08,46.38,48.32,45.61,48.32,976200
2015-12-07,47.16,47.54,46.38,46.38,354390
2015-12-04,47.54,47.54,46.77,47.54,253990
2015-12-03,47.54,47.93,46.77,47.54,403750
2015-12-02,46.77,47.93,46.77,47.54,431960
2015-12-01,47.93,47.93,46.77,47.16,1528780
2015-11-30,48.32,48.7,47.54,47.93,899280
2015-11-27,47.54,49.09,47.54,47.93,1748240
2015-11-26,48.32,48.7,47.54,47.54,290190
2015-11-25,47.16,48.7,46.38,48.32,1082400
2015-11-24,49.09,49.48,46.77,47.54,2610270
2015-11-23,51.41,51.41,48.7,49.09,1910780
2015-11-20,50.25,51.41,50.25,50.63,841850
2015-11-19,51.02,51.79,50.25,50.25,1216290
2015-11-18,51.41,52.18,50.25,51.02,2912690
2015-11-17,54.11,54.11,51.41,51.79,1931778
2015-11-16,52.95,54.11,52.95,54.11,1064150
2015-11-13,51.02,53.34,51.02,52.95,1761860
2015-11-12,50.63,51.02,49.48,51.02,2004030
2015-11-11,49.09,51.02,49.09,50.25,3341390
2015-11-10,49.09,49.86,48.7,49.48,1014930
2015-11-09,49.86,50.25,48.7,49.09,1430150
2015-11-06,49.48,51.41,49.09,49.86,2313040
2015-11-05,47.93,49.86,47.54,49.48,1834295
2015-11-04,47.93,48.32,47.54,47.54,6603220
2015-11-03,46.77,47.93,46.0,47.54,2358440
2015-11-02,45.61,46.0,44.84,45.22,910076
2015-10-30,46.0,46.38,45.22,45.61,1267277
2015-10-29,44.45,46.0,44.45,46.0,1176180
2015-10-28,44.45,44.84,44.06,44.06,430270
2015-10-27,44.06,44.45,43.68,44.06,393940
2015-10-26,44.84,45.22,43.68,43.68,786000
2015-10-23,44.06,44.45,43.68,44.45,868880
2015-10-22,43.29,44.06,43.29,44.06,1052662
2015-10-21,42.9,44.06,42.9,43.68,725530
2015-10-20,43.29,44.45,42.9,43.29,1219260
2015-10-19,41.36,43.29,40.97,42.9,1296760
2015-10-16,40.58,41.74,40.58,40.97,970360
2015-10-15,40.97,40.97,40.2,40.58,516380
2015-10-14,40.97,42.13,40.58,40.97,2049450
2015-10-13,39.04,39.42,39.04,39.42,281090
2015-10-12,39.04,39.42,38.65,39.04,394080
2015-10-09,39.04,39.81,39.04,39.04,319980
2015-10-08,39.42,39.81,39.04,39.04,568300
2015-10-07,39.42,39.81,39.04,39.42,549319
2015-10-06,40.2,40.58,39.42,39.81,603516
2015-10-05,39.04,40.2,38.65,39.81,1128594
2015-10-02,38.65,39.04,38.65,38.65,408180
2015-10-01,38.65,39.04,38.65,39.04,301320
2015-09-30,38.65,39.42,38.65,38.65,129690
2015-09-29,39.04,39.04,38.46,38.65,259210
2015-09-28,39.04,39.81,39.04,39.42,365490
2015-09-25,38.65,39.04,38.46,39.04,274590
2015-09-24,39.04,39.04,38.65,38.65,262400
2015-09-23,39.42,40.2,39.04,39.04,444570
2015-09-22,38.27,39.42,38.27,39.42,756280
2015-09-21,38.07,38.46,37.88,38.27,214630
2015-09-18,37.88,38.27,37.88,38.07,224860
2015-09-17,37.69,37.88,37.49,37.69,283860
2015-09-16,37.69,37.88,37.49,37.69,490270
2015-09-15,37.69,38.07,37.49,37.69,769820
2015-09-14,37.88,38.07,37.69,37.69,148920
2015-09-11,38.46,38.65,38.07,38.07,142810
2015-09-10,37.88,38.65,37.69,38.46,273840
2015-09-09,37.88,37.88,37.49,37.69,218690
2015-09-08,37.3,37.88,37.3,37.49,367250
2015-09-07,37.88,38.07,37.49,37.49,831300
2015-09-04,38.27,38.27,37.88,38.07,137720
2015-09-03,38.46,38.65,37.88,38.27,262480
2015-09-01,38.65,39.04,38.46,38.46,316390
2015-08-31,39.04,39.81,38.46,38.65,2216657
2015-08-28,38.65,39.04,38.27,39.04,658290
2015-08-27,39.04,39.04,38.27,38.46,504220
2015-08-26,37.3,39.04,37.3,38.65,1004130
2015-08-25,35.56,38.07,35.56,37.11,1903980
2015-08-24,38.46,38.46,36.33,36.53,1722020
2015-08-21,38.65,39.04,37.88,39.04,881270
2015-08-20,39.81,40.2,39.42,39.42,387500
2015-08-19,39.42,40.2,39.04,40.2,387520
2015-08-18,39.81,40.2,39.04,39.81,570930
2015-08-17,40.58,40.58,39.42,39.81,472090
2015-08-14,40.58,41.36,40.2,40.58,492040
2015-08-13,39.81,40.58,39.42,40.58,705320
2015-08-12,40.2,40.58,39.42,39.81,741920
2015-08-11,41.74,42.13,40.58,40.58,838890
2015-08-10,39.42,41.36,39.42,41.36,1104290
2015-08-07,37.69,38.65,37.49,38.65,609920
2015-08-06,37.3,38.07,37.11,37.49,608470
2015-08-05,36.72,37.3,36.72,37.11,509800
2015-08-04,37.02,37.02,36.4,36.4,596060
2015-08-03,37.33,37.33,36.71,37.02,330000
2015-07-31,37.02,37.64,36.71,37.33,423180
2015-07-30,37.64,37.64,37.02,37.02,220450
2015-07-29,37.64,37.95,37.33,37.64,325430
2015-07-28,37.95,38.26,37.64,37.64,341670
2015-07-27,37.64,37.95,37.33,37.95,651650
2015-07-24,38.26,38.26,37.64,37.95,1231120
2015-07-23,37.33,38.58,37.33,37.95,1141320
2015-07-22,36.4,37.02,36.09,37.02,630226
2015-07-21,36.09,36.4,36.09,36.4,127860
2015-07-20,36.4,36.4,35.78,36.09,209980
2015-07-17,36.4,36.71,36.09,36.4,324130
2015-07-16,36.71,36.71,36.09,36.4,445338
2015-07-15,36.71,37.02,36.4,36.71,962380
2015-07-14,36.4,36.71,36.09,36.71,386610
2015-07-13,36.4,36.4,36.09,36.4,735240
2015-07-10,35.78,36.09,35.46,35.78,447870
2015-07-09,35.46,36.09,35.46,35.78,171970
2015-07-08,36.4,36.4,35.46,35.78,769120
2015-07-07,36.09,36.4,35.78,36.4,518990
2015-07-06,35.78,36.71,35.78,36.09,634580
2015-07-03,35.46,35.78,35.15,35.78,138790
2015-07-02,35.46,35.78,35.15,35.46,179890
2015-07-01,35.15,35.78,35.15,35.46,838820
2015-06-30,35.15,35.46,34.84,35.15,370020
2015-06-29,35.46,35.78,35.15,35.46,1329915
2015-06-26,34.22,36.09,34.22,35.46,1019860
2015-06-25,33.91,34.53,33.6,34.53,522540
2015-06-24,34.22,34.53,33.91,33.91,245100
2015-06-23,34.84,35.15,34.22,34.53,251260
2015-06-22,33.6,34.84,33.6,34.84,736130
2015-06-19,33.29,33.6,32.98,33.29,519620
2015-06-18,32.66,32.98,32.66,32.98,117570
2015-06-17,32.66,32.98,32.35,32.66,501620
2015-06-16,32.98,32.98,32.35,32.66,446415
2015-06-15,32.66,32.98,32.66,32.98,39900
2015-06-12,32.98,33.29,32.66,32.98,662210
2015-06-11,32.67,32.98,32.67,32.98,144380
2015-06-10,32.67,32.98,32.36,32.67,59460
2015-06-09,32.98,32.98,32.67,32.67,64760
2015-06-08,32.67,32.98,32.67,32.98,83350
2015-06-05,32.67,32.98,32.36,32.67,132220
2015-06-04,32.36,32.98,32.36,32.67,89660
2015-06-03,32.36,32.67,32.06,32.36,166370
2015-06-02,32.36,32.36,32.06,32.36,50810
2015-06-01,32.36,32.67,32.06,32.36,124300
2015-05-29,32.36,32.36,32.06,32.06,54090
2015-05-28,32.06,32.36,32.06,32.36,40000
2015-05-27,32.06,32.36,32.06,32.36,59630
2015-05-26,32.36,32.36,32.06,32.36,96200
2015-05-25,32.67,32.67,32.06,32.36,98370
2015-05-22,32.36,32.67,32.36,32.67,46510
2015-05-21,32.67,32.67,32.06,32.36,70130
2015-05-20,31.75,32.67,31.75,32.67,183590
2015-05-19,31.75,32.06,31.75,32.06,66220
2015-05-18,32.06,32.06,31.45,32.06,88910
2015-05-15,32.06,32.36,31.75,32.06,138690
2015-05-14,32.06,32.36,31.75,32.06,90950
2015-05-13,32.06,32.36,32.06,32.06,120230
2015-05-12,32.36,32.67,32.06,32.06,59710
2015-05-11,32.36,32.67,32.06,32.36,86210
2015-05-08,32.36,32.67,32.36,32.36,115840
2015-05-07,32.36,32.98,32.06,32.36,317090
2015-05-06,32.36,32.67,32.06,32.36,118270
2015-05-05,32.36,32.36,31.75,32.36,237920
2015-05-04,32.67,32.98,32.36,32.36,181370
2015-04-27,33.28,33.28,32.98,32.98,75170
2015-04-24,33.28,33.28,32.98,33.28,136810
2015-04-23,32.98,33.28,32.98,32.98,144320
2015-04-22,32.98,33.28,32.67,32.98,169680
2015-04-21,32.98,33.28,32.67,32.98,45020
2015-04-20,33.28,33.28,32.67,32.98,181470
2015-04-17,32.98,33.28,32.98,32.98,260780
2015-04-16,33.28,33.28,32.98,32.98,119020
2015-04-15,33.59,33.59,32.98,33.28,253590
2015-04-14,33.89,33.89,33.28,33.59,335810
2015-04-13,33.59,33.89,32.98,33.59,275880
2015-04-10,32.36,33.28,32.36,32.98,271440
2015-04-09,32.36,32.67,32.36,32.36,74090
2015-04-08,32.36,32.67,32.36,32.36,146070
2015-04-07,31.75,32.36,31.75,32.36,295100
2015-04-06,32.06,32.36,31.75,31.75,85560
2015-04-03,32.06,32.36,31.75,32.06,80560
2015-04-02,31.75,32.36,31.75,32.36,97120
2015-04-01,32.36,32.36,31.75,32.06,151380
2015-03-31,32.06,32.36,31.75,32.36,92160
2015-03-30,32.36,32.36,31.75,32.06,91360
2015-03-27,32.36,32.67,32.06,32.06,80360
2015-03-26,32.36,32.67,32.06,32.67,149870
2015-03-25,32.67,32.67,32.06,32.67,140570
2015-03-24,32.67,32.67,32.36,32.67,140930
2015-03-23,32.67,32.98,32.36,32.67,111710
2015-03-20,32.67,32.98,32.67,32.67,199770
2015-03-19,32.98,33.28,32.67,32.98,412820
2015-03-18,32.98,33.28,32.98,33.28,186590
2015-03-17,33.28,33.28,32.98,33.28,218270
2015-03-16,32.98,33.28,32.98,33.28,153740
2015-03-13,32.98,33.28,32.67,32.98,163620
2015-03-12,32.98,33.28,32.67,33.28,130340
2015-03-11,32.98,33.28,32.67,32.98,163880
2015-03-10,32.67,32.98,32.67,32.98,1071930
2015-03-09,32.67,32.98,32.67,32.67,2120350
2015-03-06,32.98,33.28,32.67,32.67,717540
2015-03-05,33.28,33.28,32.67,32.98,1016720
2015-03-04,32.98,33.28,32.67,33.28,159470
2015-03-03,32.67,32.98,32.36,32.98,160320
2015-03-02,32.98,33.28,32.67,32.67,272484
2015-02-27,33.28,33.28,32.67,32.98,317032
2015-02-26,33.28,33.59,32.98,32.98,261980
2015-02-25,32.67,33.28,32.67,33.28,175760
2015-02-24,32.36,32.67,32.36,32.67,103010
2015-02-13,32.06,32.36,31.75,32.36,145600
2015-02-12,31.75,32.06,31.75,32.06,58830
2015-02-11,31.45,32.06,31.45,32.06,215920
2015-02-10,31.45,31.75,31.45,31.45,149610
2015-02-09,31.45,31.75,31.14,31.75,147400
2015-02-06,31.45,31.75,31.45,31.45,49540
2015-02-05,31.45,32.06,31.14,31.45,155580
2015-02-04,30.84,31.45,30.53,31.45,122900
2015-02-03,31.45,31.75,30.84,30.84,248560
2015-02-02,31.75,32.06,31.45,31.45,228389
2015-01-30,31.75,32.06,31.45,31.75,168570
2015-01-29,30.84,32.06,30.84,32.06,433560
2015-01-28,30.84,31.45,30.84,30.84,209540
2015-01-27,30.38,31.75,30.38,31.14,605850
2015-01-26,30.53,30.84,30.38,30.38,115330
2015-01-23,30.53,30.84,30.23,30.53,82550
2015-01-22,30.53,30.84,30.38,30.38,62690
2015-01-21,30.84,31.14,30.38,30.53,80930
2015-01-20,30.08,30.84,30.08,30.53,70940
2015-01-19,30.53,30.53,30.23,30.38,60950
2015-01-16,30.53,30.53,30.38,30.53,33740
2015-01-15,30.84,30.84,30.38,30.53,86090
2015-01-14,31.45,31.45,30.53,30.84,87550
2015-01-13,30.53,31.14,30.38,31.14,144550
2015-01-12,31.45,31.45,30.53,30.53,894430
2015-01-09,30.38,31.45,30.23,31.45,420390
2015-01-08,29.92,30.23,29.77,30.08,70650
2015-01-07,29.31,30.08,29.31,29.92,194130
2015-01-06,29.31,29.62,29.01,29.31,197249
2015-01-05,29.31,29.46,29.16,29.31,194733
2014-12-31,29.01,29.16,28.85,29.16,102210
2014-12-30,28.7,28.7,28.4,28.7,50370
2014-12-29,28.7,28.85,28.4,28.7,97060
2014-12-26,28.85,29.01,28.55,28.7,109890
2014-12-25,28.85,29.31,28.7,28.85,89620
2014-12-24,29.31,29.31,28.85,29.01,901630
2014-12-23,28.85,30.08,28.4,29.16,245020
2014-12-22,28.7,28.7,28.4,28.55,90260
2014-12-19,28.7,28.85,28.24,28.7,312270
2014-12-18,28.24,28.7,28.24,28.7,334070
2014-12-17,29.77,29.92,28.24,28.24,338420
2014-12-16,30.08,30.08,29.62,29.77,220300
2014-12-15,30.23,30.23,30.08,30.08,221150
2014-12-12,30.08,30.23,30.08,30.23,76450
2014-12-11,30.08,30.23,29.92,30.23,197620
2014-12-10,30.23,30.23,29.92,30.23,82450
2014-12-09,30.38,30.53,30.08,30.08,213170
2014-12-08,30.53,30.53,30.38,30.38,238290
2014-12-05,30.53,30.84,30.38,30.38,119020
2014-12-04,30.53,30.84,30.38,30.84,282280
2014-12-03,30.38,30.53,30.38,30.53,112730
2014-12-02,30.38,30.53,30.38,30.38,190720
2014-12-01,30.08,30.38,29.92,30.38,405405
2014-11-28,30.23,30.38,30.08,30.23,111560
2014-11-27,30.53,30.53,30.23,30.38,290390
2014-11-26,30.53,30.84,30.23,30.53,76560
2014-11-25,30.53,30.84,30.53,30.53,138910
2014-11-24,30.84,30.84,30.38,30.53,93240
2014-11-21,30.84,31.14,30.84,30.84,93130
2014-11-20,31.14,31.14,30.84,30.84,98550
2014-11-19,31.45,31.75,30.84,30.84,1891680
2014-11-18,31.75,31.75,31.45,31.45,98550
2014-11-17,31.75,32.06,31.45,31.75,130450
2014-11-14,31.75,32.06,31.45,31.75,134818
2014-11-13,32.06,32.06,31.75,31.75,100360
2014-11-12,32.06,32.06,31.75,31.75,64430
2014-11-11,32.06,32.06,31.75,31.75,1897238
2014-11-10,32.06,32.06,31.75,31.75,105440
2014-11-07,31.75,32.06,31.75,31.75,90070
2014-11-06,31.75,32.06,31.75,31.75,141690
2014-11-05,31.75,32.06,31.45,31.75,163990
2014-11-04,32.06,32.36,32.06,32.06,134860
2014-11-03,32.06,32.36,32.06,32.06,164056
2014-10-31,31.75,32.06,31.75,32.06,20640
2014-10-30,31.75,32.06,31.75,31.75,49530
2014-10-29,31.75,32.06,31.14,31.75,238380
2014-10-28,31.75,32.06,31.45,31.45,110280
2014-10-27,32.06,32.36,31.75,31.75,131430
2014-10-24,32.67,32.67,32.06,32.36,284570
2014-10-23,32.67,32.98,32.36,32.67,149160
2014-10-22,32.67,32.98,32.36,32.67,92200
2014-10-21,32.36,32.98,32.06,32.67,172480
2014-10-20,32.67,32.67,32.06,32.36,126530
2014-10-17,32.06,32.67,31.75,32.67,147420
2014-10-16,32.67,32.98,32.06,32.06,392730
2014-10-15,32.98,32.98,32.36,32.36,426130
2014-10-14,33.28,33.28,32.98,32.98,130900
2014-10-13,33.28,33.59,32.98,33.28,202790
2014-10-10,33.59,33.59,32.98,33.59,306470
2014-10-09,33.59,34.2,33.28,33.59,862290
2014-10-08,32.36,34.2,32.36,33.59,615100
2014-10-07,32.67,32.67,32.36,32.36,475200
2014-10-06,32.36,32.67,32.06,32.67,355250
2014-10-03,32.67,32.98,32.36,32.67,195200
2014-10-02,32.67,32.98,32.36,32.98,117900
2014-10-01,32.36,32.98,32.06,32.67,829128
2014-09-30,32.06,32.36,31.75,32.06,358472
2014-09-29,32.36,32.36,32.06,32.06,84300
2014-09-26,32.36,32.67,32.06,32.36,190450
2014-09-25,32.36,32.67,32.06,32.36,114700
2014-09-24,32.67,32.98,32.36,32.36,360730
2014-09-23,32.67,32.98,32.67,32.98,156586
2014-09-22,32.36,33.28,32.36,32.98,138640
2014-09-19,32.36,32.67,32.36,32.36,283760
2014-09-18,32.67,32.98,32.36,32.67,465280
2014-09-17,32.98,33.28,32.67,32.67,400720
2014-09-16,32.98,33.28,32.67,32.98,1021900
2014-09-15,33.28,33.28,32.67,32.98,229470
2014-09-12,33.28,33.59,32.98,33.28,95110
2014-09-11,33.28,33.59,32.98,33.28,82750
2014-09-10,33.28,33.59,32.98,33.28,221560
2014-09-09,33.89,34.2,32.98,33.59,432340
2014-09-08,33.89,34.2,33.59,33.89,445962
2014-09-05,34.2,34.2,33.89,33.89,286710
2014-09-04,34.2,34.5,33.89,33.89,226370
2014-09-03,34.2,34.5,33.89,34.2,218670
2014-08-29,33.89,34.2,33.89,33.89,230030
2014-08-28,34.2,34.5,33.89,33.89,218920
2014-08-27,34.5,34.5,34.2,34.2,116290
2014-08-26,34.5,34.81,34.2,34.2,252450
2014-08-25,34.5,34.81,34.2,34.2,476100
2014-08-22,34.5,34.81,34.2,34.5,1416010
2014-08-21,34.5,34.81,34.2,34.5,193720
2014-08-20,34.5,34.81,34.2,34.2,265940
2014-08-19,34.81,35.11,34.5,34.81,306880
2014-08-18,35.42,35.42,34.81,35.11,15254660
2014-08-15,35.42,35.72,35.11,35.42,1149480
2014-08-14,34.81,35.42,34.81,35.42,754000
2014-08-13,34.5,35.72,34.5,34.81,742340
2014-08-12,34.35,34.6,34.1,34.35,348145
2014-08-11,35.1,35.1,34.6,34.6,255340
2014-08-08,35.1,35.35,34.85,35.1,273930
2014-08-07,34.6,35.1,34.6,35.1,247390
2014-08-06,34.6,34.6,34.35,34.6,301980
2014-08-05,34.35,34.6,34.1,34.35,100530
2014-08-04,33.85,34.35,33.85,34.35,104770
2014-08-01,33.85,34.1,33.85,33.85,341803
2014-07-31,34.1,34.1,33.85,34.1,1058370
2014-07-30,34.1,34.1,33.6,33.85,340190
2014-07-29,34.1,34.35,33.85,34.1,303310
2014-07-28,33.85,34.1,33.35,33.85,224320
2014-07-25,34.35,34.35,34.1,34.1,153460
2014-07-24,34.1,34.6,34.1,34.35,135470
2014-07-23,34.35,34.35,33.85,34.1,262350
2014-07-22,34.6,34.85,34.1,34.35,1009930
2014-07-21,33.85,34.85,33.6,34.85,703510
2014-07-18,32.34,33.6,32.34,33.35,461270
2014-07-17,32.09,32.34,32.09,32.34,177000
2014-07-16,32.59,32.59,32.34,32.34,316920
2014-07-15,32.09,32.59,32.09,32.34,193170
2014-07-14,31.84,32.09,31.84,32.09,103120
2014-07-11,31.84,32.09,31.59,31.84,1002641
2014-07-10,32.09,32.34,31.59,31.84,170560
2014-07-09,32.09,32.34,31.84,32.09,352970
2014-07-08,32.09,32.34,31.84,32.34,229400
2014-07-07,32.59,32.84,32.09,32.34,172450
2014-07-04,32.09,32.84,32.09,32.59,468050
2014-07-03,31.59,31.84,31.34,31.84,175410
2014-07-02,30.59,31.59,30.59,31.34,1136720
2014-07-01,30.84,30.84,30.59,30.59,249620
2014-06-30,30.59,30.84,30.34,30.59,126650
2014-06-27,30.84,30.84,30.59,30.59,167640
2014-06-26,30.59,30.84,30.59,30.84,155110
2014-06-25,30.59,30.84,30.34,30.59,312390
2014-06-24,30.34,30.59,30.34,30.34,88020
2014-06-23,30.34,30.59,30.34,30.34,53690
2014-06-20,30.59,30.59,30.34,30.34,82380
2014-06-19,30.34,30.59,30.34,30.34,95070
2014-06-18,30.59,30.84,30.34,30.59,337760
2014-06-17,30.59,30.84,30.59,30.59,174680
2014-06-16,30.59,30.84,30.59,30.59,236920
2014-06-13,31.09,31.09,30.59,30.59,140310
2014-06-12,30.59,30.84,30.59,30.84,105560
2014-06-11,30.84,30.84,30.34,30.59,255250
2014-06-10,30.84,31.09,30.59,30.59,159700
2014-06-09,31.09,31.34,30.84,31.09,167320
2014-06-06,31.09,31.09,30.84,31.09,31640
2014-06-05,31.34,31.34,30.59,31.09,85820
2014-06-04,31.09,31.34,30.84,31.09,214950
2014-06-03,31.09,31.34,30.84,31.09,67150
2014-06-02,30.84,31.34,30.59,31.09,245374
2014-05-30,30.84,31.34,30.84,30.84,601880
2014-05-29,30.59,31.09,30.59,30.84,277340
2014-05-28,31.09,31.34,30.59,30.84,109830
2014-05-27,31.09,31.34,30.59,31.09,497330
2014-05-26,31.34,31.34,30.84,30.84,106630
2014-05-23,31.59,31.84,31.34,31.34,376260
2014-05-22,31.34,32.09,31.34,31.59,970160
2014-05-21,30.84,31.34,30.84,31.34,142900
2014-05-20,30.59,31.09,30.34,30.84,141870
2014-05-19,30.34,30.84,30.09,30.59,165780
2014-05-16,30.09,30.59,29.84,30.34,220610
2014-05-15,30.59,31.34,29.84,30.09,453320
2014-05-14,29.84,31.09,29.84,31.09,283680
2014-05-13,30.34,31.34,30.34,30.34,235060
2014-05-12,32.07,32.07,30.1,30.59,569150
2014-05-09,31.08,32.32,30.84,32.07,255360
2014-05-08,32.81,32.81,30.84,30.84,1186350
2014-05-07,33.06,33.55,32.81,33.06,96260
2014-05-06,33.8,33.8,32.56,32.81,271300
2014-05-05,34.29,34.29,33.55,33.8,264620
2014-04-29,34.04,34.53,34.04,34.29,80990
2014-04-28,34.53,34.53,34.29,34.29,402990
2014-04-25,34.53,35.03,34.29,34.78,258330
2014-04-24,34.29,34.53,34.04,34.29,259019
2014-04-23,34.53,34.53,34.29,34.29,73720
2014-04-22,34.53,34.53,34.04,34.53,260270
2014-04-21,34.53,34.53,34.29,34.29,254000
2014-04-18,34.78,34.78,34.29,34.53,312270
2014-04-17,34.78,35.03,34.53,34.78,197770
2014-04-16,34.78,35.03,34.29,34.78,267480
2014-04-15,35.03,35.28,34.53,34.78,566880
2014-04-14,35.28,35.52,35.03,35.03,376180
2014-04-11,35.28,35.77,35.03,35.28,200970
2014-04-10,36.26,36.51,35.52,35.52,415430
2014-04-08,36.51,36.76,36.26,36.26,284200
2014-04-07,36.76,37.0,36.26,36.51,761320
2014-04-04,35.52,35.77,35.28,35.77,359580
2014-04-03,34.78,35.77,34.78,35.52,796300
2014-04-02,34.78,35.03,34.53,34.78,209510
2014-04-01,35.03,35.03,34.53,34.78,181570
2014-03-31,35.03,35.28,34.78,34.78,175880
2014-03-28,34.53,35.03,34.53,34.78,208560
2014-03-27,34.78,34.78,34.29,34.53,693330
2014-03-26,35.03,35.28,34.29,34.53,665510
2014-03-25,35.28,35.52,35.03,35.03,328350
2014-03-24,35.77,36.02,35.28,35.28,506980
2014-03-21,35.28,35.77,35.28,35.52,243070
2014-03-20,36.02,36.26,35.28,35.28,441220
2014-03-19,36.26,36.51,35.77,36.02,348960
2014-03-18,36.51,36.51,36.02,36.26,441500
2014-03-17,37.0,37.25,36.26,36.51,396390
2014-03-14,36.26,37.5,36.02,37.0,1227890
2014-03-13,34.78,36.02,34.78,36.02,1567020
2014-03-12,34.53,35.28,34.53,34.78,745520
2014-03-11,34.53,34.78,34.29,34.53,553880
2014-03-10,34.29,34.78,34.29,34.53,197440
2014-03-07,34.29,34.53,34.04,34.29,237590
2014-03-06,34.29,34.53,34.04,34.29,385540
2014-03-05,34.53,34.53,34.29,34.29,799760
2014-03-04,34.53,34.78,34.29,34.29,345430
2014-03-03,34.78,34.78,34.29,34.78,180910
2014-02-28,35.28,35.28,34.78,34.78,756810
2014-02-27,34.29,35.52,34.04,35.03,1587070
2014-02-26,34.29,34.29,34.04,34.29,283490
2014-02-25,34.29,34.53,34.04,34.29,669230
2014-02-24,34.04,34.53,34.04,34.29,497070
2014-02-21,34.04,34.53,33.8,34.04,262430
2014-02-20,34.29,34.53,34.04,34.04,514270
2014-02-19,34.53,34.78,34.29,34.29,794580
2014-02-18,34.53,34.78,34.29,34.53,843130
2014-02-17,34.53,34.78,34.29,34.53,201080
2014-02-14,34.53,35.03,34.29,34.53,905670
2014-02-13,34.78,34.78,34.29,34.29,196350
2014-02-12,34.29,34.53,34.29,34.53,257930
2014-02-11,34.29,34.78,34.29,34.29,982910
2014-02-10,34.53,34.53,34.04,34.53,1966620
2014-02-07,34.53,34.78,34.29,34.53,3089460
2014-02-06,34.78,35.03,34.53,34.53,820520
2014-01-27,35.03,35.03,34.53,34.78,112900
2014-01-24,34.78,35.28,34.78,35.03,359240
2014-01-23,34.53,35.03,34.53,34.78,296370
2014-01-22,35.03,35.03,34.29,34.53,553980
2014-01-21,35.03,35.03,34.53,34.78,233170
2014-01-20,34.29,35.77,34.29,35.03,567140
2014-01-17,33.8,34.78,33.8,34.29,659070
2014-01-16,34.04,34.04,33.8,33.8,115730
2014-01-15,34.04,34.04,33.55,34.04,114260
